,xAcc,yAcc,zAcc
4298,-0.0367,-0.0564,-9.1868
4299,0.0308,-0.0373,-9.1868
4300,-0.0421,-0.0336,-9.1861
4301,-0.0587,-0.0483,-9.1697
4302,0.0498,-0.0298,-9.1586
4303,0.023,-0.035,-9.1472
4304,-0.0383,-0.0488,-9.1469
4305,0.0173,-0.037,-9.1632
4306,0.0186,-0.0386,-9.1652
4307,-0.032,-0.0427,-9.1699
4308,0.0264,-0.0165,-9.1576
4309,0.0146,-0.0078,-9.1365
4310,-0.0451,-0.0475,-9.157
4311,0.0319,-0.049,-9.1848
4312,0.0345,-0.0269,-9.1933
4313,-0.0408,-0.0326,-9.1788
4314,0.0207,-0.0402,-9.1592
4315,0.0388,-0.0352,-9.1547
4316,-0.0342,-0.0526,-9.1663
4317,0.0236,-0.0398,-9.1419
4318,0.0605,0.0006,-9.1265
4319,-0.0348,-0.0341,-9.126
4320,-0.0083,-0.0296,-9.118
4321,0.0684,0.0061,-9.1588
4322,0.018,-0.0236,-9.1813
4323,0.0171,-0.0256,-9.1599
4324,0.0645,-0.007,-9.1494
4325,0.019,-0.0274,-9.1558
4326,0.0235,-0.0392,-9.1524
4327,0.0844,-0.0111,-9.156
4328,0.0321,-0.0208,-9.1826
4329,-0.0005,-0.0409,-9.1871
4330,0.0709,-0.0195,-9.1499
4331,0.0419,-0.035,-9.1331
4332,-0.005,-0.0478,-9.1474
4333,0.0616,-0.0116,-9.1747
4334,0.0462,-0.0103,-9.1705
4335,0.0012,-0.0433,-9.1613
4336,0.0565,-0.0263,-9.1835
4337,0.0325,-0.02,-9.1616
4338,-0.0286,-0.0455,-9.1502
4339,0.0487,-0.0293,-9.1612
4340,0.051,-0.0092,-9.1659
4341,-0.0075,-0.0272,-9.1625
4342,0.0444,-0.0151,-9.1511
4343,0.0396,-0.0176,-9.1642
4344,-0.0006,-0.0361,-9.1725
4345,0.0578,-0.016,-9.1506
4346,0.0561,-0.0241,-9.1391
4347,-0.0239,-0.0626,-9.1448
4348,0.0215,-0.0514,-9.1225
4349,0.0663,-0.016,-9.1165
4350,-0.0047,-0.0348,-9.1477
4351,0.0066,-0.0472,-9.1537
4352,0.0471,-0.033,-9.1419
4353,-0.0179,-0.042,-9.1442
4354,-0.0192,-0.0511,-9.1549
4355,0.0333,-0.0193,-9.1607
4356,-0.0273,-0.0189,-9.1628
4357,-0.0314,-0.0401,-9.1622
4358,0.0366,-0.0173,-9.1654
4359,-0.0072,-0.0157,-9.1736
4360,-0.0265,-0.0376,-9.1642
4361,0.0028,-0.033,-9.1473
4362,-0.0461,-0.0424,-9.1553
4363,-0.055,-0.0478,-9.1514
4364,0.0181,-0.0239,-9.1267
4365,-0.0099,-0.0228,-9.1465
4366,-0.0579,-0.0358,-9.1623
4367,0.0064,-0.0316,-9.1529
4368,-0.0147,-0.0387,-9.1314
4369,-0.0688,-0.0465,-9.1003
4370,0.0022,0.0055,-9.1224
4371,-0.0058,0.0139,-9.1445
4372,-0.07,-0.0422,-9.1407
4373,-0.0226,-0.0351,-9.1625
4374,-0.0185,-0.0212,-9.1882
4375,-0.0768,-0.0349,-9.1849
4376,-0.0247,-0.0171,-9.1708
4377,-0.0078,0.0088,-9.1475
4378,-0.0905,-0.0049,-9.1451
4379,-0.0493,-0.0111,-9.185
4380,0.003,0.0028,-9.1876
4381,-0.0471,-0.0094,-9.1624
4382,-0.0105,-0.0057,-9.1553
4383,0.0271,0.0124,-9.1638
4384,-0.04,-0.0226,-9.166
4385,-0.0251,-0.0437,-9.1673
4386,0.0313,-0.0185,-9.1437
4387,-0.0467,-0.0172,-9.1197
4388,-0.0521,-0.002,-9.1396
4389,0.0526,0.0057,-9.1492
4390,0.0176,-0.0199,-9.1336
4391,-0.0085,-0.0418,-9.1592
4392,0.0381,-0.029,-9.1641
4393,-0.0158,-0.0254,-9.1707
4394,-0.0446,-0.035,-9.1906
4395,0.0495,-0.0116,-9.1669
4396,0.0461,-0.0006,-9.1537
4397,-0.0016,-0.0218,-9.1581
4398,0.0482,-0.0078,-9.1573
4399,0.0157,0.0057,-9.1641
4400,-0.0187,-0.0203,-9.1765
4401,0.0628,-0.0021,-9.1572
4402,0.0546,-0.0002,-9.1509
4403,-0.0171,-0.0439,-9.1458
4404,0.0444,-0.0367,-9.1499
4405,0.0703,-0.0093,-9.1626
4406,0.0124,-0.027,-9.1413
4407,0.0517,-0.0283,-9.1403
4408,0.0691,-0.0211,-9.1675
4409,0.0084,-0.0402,-9.1539
4410,0.0468,-0.0283,-9.1378
4411,0.0762,-0.0112,-9.1594
4412,0.0068,-0.0459,-9.1779
4413,0.0367,-0.0533,-9.1552
4414,0.0982,-0.0348,-9.1328
4415,0.0419,-0.0453,-9.1291
4416,0.0418,-0.0409,-9.1637
4417,0.0963,-0.0139,-9.1888
4418,0.0338,-0.0128,-9.1611
4419,0.0248,-0.0349,-9.1593
4420,0.0821,-0.0389,-9.1923
4421,0.0159,-0.0487,-9.1726
4422,-0.0181,-0.049,-9.1445
4423,0.0554,-0.0264,-9.1591
4424,0.0316,-0.0319,-9.1582
4425,-0.0013,-0.059,-9.1684
4426,0.0567,-0.0477,-9.1638
4427,0.0324,-0.0473,-9.1512
4428,-0.0046,-0.0563,-9.1578
4429,0.0413,-0.0348,-9.1698
4430,0.0304,-0.03,-9.1515
4431,0.0046,-0.0531,-9.1437
4432,0.0531,-0.0328,-9.1818
4433,0.0355,-0.0277,-9.1957
4434,-0.0371,-0.0675,-9.1939
4435,0.0015,-0.045,-9.1778
4436,0.0119,-0.025,-9.1533
4437,-0.0554,-0.0401,-9.1391
4438,-0.0129,-0.0203,-9.1292
4439,0.0249,0.0079,-9.144
4440,-0.0327,-0.0157,-9.1324
4441,0.0057,-0.0363,-9.1156
4442,0.0286,-0.0319,-9.1334
4443,-0.0669,-0.0365,-9.148
4444,-0.025,-0.0239,-9.1294
4445,0.0361,-0.0081,-9.1391
4446,-0.0391,-0.0231,-9.1814
4447,-0.0423,-0.0268,-9.1681
4448,0.007,-0.0126,-9.1544
4449,-0.0499,-0.0222,-9.1493
4450,-0.0481,-0.0226,-9.1481
4451,0.0351,-0.0074,-9.1642
4452,-0.0279,-0.0181,-9.1756
4453,-0.0651,-0.0373,-9.1791
4454,0.0052,-0.0206,-9.1532
4455,-0.0491,-0.0053,-9.1433
4456,-0.0895,-0.0268,-9.1489
4457,-0.0144,-0.0176,-9.1567
4458,-0.0416,0.0001,-9.2264
4459,-0.0673,-0.0145,-9.2656
4460,0.0073,0.0036,-9.2527
4461,-0.019,0.018,-9.2052
4462,-0.0709,-0.007,-9.1446
4463,0.006,-0.0087,-9.1624
4464,-0.0007,-0.0209,-9.2179
4465,-0.0762,-0.0379,-9.2672
4466,0.0015,-0.0077,-9.2568
4467,0.0427,0.0111,-9.2014
4468,-0.0128,-0.0191,-9.1479
4469,0.037,-0.0033,-9.1025
4470,0.0627,0.0107,-9.1424
4471,-0.0135,-0.0255,-9.1963
4472,0.0158,-0.0283,-9.1847
4473,0.0605,-0.0033,-9.178
4474,0.006,-0.012,-9.1681
4475,0.0441,-0.0311,-9.1625
4476,0.1024,-0.0159,-9.1534
4477,0.0398,-0.0016,-9.1477
4478,0.0563,0.0069,-9.1851
4479,0.1194,-0.0059,-9.1965
4480,0.056,-0.0359,-9.179
4481,0.0439,-0.0462,-9.1783
4482,0.1059,-0.0162,-9.1584
4483,0.0659,-0.0126,-9.1477
4484,0.0623,-0.0408,-9.1639
4485,0.1455,-0.0272,-9.1466
4486,0.1122,-0.0325,-9.1194
4487,0.0837,-0.0614,-9.1722
4488,0.1693,-0.0325,-9.2909
4489,0.1172,-0.0279,-9.3041
4490,0.0038,-0.0661,-9.1276
4491,0.0204,-0.0795,-8.9489
4492,-0.0187,-0.1023,-8.9593
4493,-0.0654,-0.1195,-9.1157
4494,0.0381,-0.089,-9.243
4495,0.0589,-0.0616,-9.2479
4496,0.0276,-0.0573,-9.2056
4497,0.1149,-0.0044,-9.1593
4498,0.1332,0.0273,-9.1436
4499,0.0945,0.0032,-9.195
4500,0.1535,0.0286,-9.3162
4501,0.1629,0.0482,-9.3986
4502,0.0422,-0.0062,-9.2931
4503,-0.0075,-0.0573,-9.0489
4504,-0.0323,-0.1266,-8.8638
4505,-0.142,-0.1823,-8.9408
4506,-0.1283,-0.1459,-9.1724
4507,-0.024,-0.0997,-9.3078
4508,-0.0428,-0.0812,-9.2883
4509,-0.0209,-0.0509,-9.1431
4510,0.033,-0.0288,-8.9711
4511,-0.0477,-0.0519,-8.9681
4512,-0.046,-0.0496,-9.1559
4513,0.0373,-0.0149,-9.3184
4514,-0.0183,-0.0299,-9.3186
4515,-0.0357,-0.0656,-9.1985
4516,0.029,-0.0525,-9.072
4517,-0.0112,-0.0367,-9.0073
4518,-0.0489,-0.0213,-9.0868
4519,0.0139,0.0169,-9.2309
4520,0.0023,-0.0048,-9.2775
4521,-0.0411,-0.0449,-9.2482
4522,0.0301,-0.0286,-9.1642
4523,0.0013,-0.0162,-9.0915
4524,-0.1028,-0.0296,-9.0886
4525,-0.054,-0.0199,-9.12
4526,-0.0412,-0.0264,-9.1856
4527,-0.0949,-0.0691,-9.2358
4528,-0.0256,-0.0444,-9.205
4529,0.6643,0.583,-9.1274
4530,1.8653,0.3633,-9.1087
4531,0.9435,-0.9533,-9.1634
4532,-0.85,-0.7058,-9.1755
4533,-1.1001,0.2442,-9.1601
4534,-0.8288,0.3231,-9.1448
4535,-0.459,0.1081,-9.133
4536,-0.2825,-0.0443,-9.1636
4537,-0.1406,-0.0483,-9.1859
4538,-0.0341,-0.0058,-9.144
4539,-0.0769,-0.0203,-9.1224
4540,-0.0532,-0.0144,-9.1508
4541,0.0186,0.0245,-9.1832
4542,-0.0246,0.0067,-9.1829
4543,-0.0176,-0.0292,-9.1634
4544,0.0339,-0.0279,-9.1605
4545,-0.0532,-0.0286,-9.1581
4546,-0.0823,-0.0289,-9.1298
4547,0.0081,0.0024,-9.1142
4548,-0.0161,0.0019,-9.1525
4549,-0.0469,-0.0167,-9.1986
4550,0.025,-0.0005,-9.2088
4551,0.0016,-0.0185,-9.1909
4552,-0.0369,-0.0066,-9.1426
4553,0.032,0.0168,-9.1137
4554,0.026,-0.0134,-9.1504
4555,-0.0275,-0.0471,-9.201
4556,0.0155,-0.0164,-9.2296
4557,0.0351,0.0107,-9.1787
4558,-0.0047,-0.0192,-9.1166
4559,0.0451,-0.0207,-9.1087
4560,0.0632,-0.0246,-9.1292
4561,0.0022,-0.0493,-9.1536
4562,0.0571,-0.0212,-9.1884
4563,0.0718,-0.0084,-9.2015
4564,-0.0008,-0.0483,-9.1746
4565,0.0427,-0.0432,-9.1425
4566,0.0787,-0.0265,-9.1209
4567,0.0094,-0.0511,-9.1343
4568,0.0258,-0.0527,-9.1751
4569,0.0772,-0.0293,-9.1974
4570,0.0159,-0.0563,-9.1861
4571,0.0423,-0.0821,-9.1626
4572,0.1172,-0.0419,-9.1318
4573,0.0339,-0.0102,-9.1386
4574,0.0066,-0.0253,-9.173
4575,0.0703,-0.0282,-9.1708
4576,0.0183,-0.04,-9.1761
4577,-0.006,-0.0545,-9.1737
4578,0.0647,-0.0187,-9.1617
4579,0.0395,-0.0396,-9.1695
4580,0.0104,-0.0731,-9.1703
4581,0.0835,-0.0343,-9.1721
4582,0.0595,-0.0328,-9.1317
4583,0.0177,-0.0488,-9.1062
4584,0.0693,-0.0348,-9.1307
4585,0.0414,-0.0293,-9.1449
4586,0.0069,-0.032,-9.1294
4587,0.0616,-0.003,-9.1348
4588,0.061,0.0042,-9.1706
4589,0.001,-0.0217,-9.1561
4590,0.0423,-0.0118,-9.131
4591,0.0486,0.0086,-9.1479
4592,-0.0428,-0.0132,-9.1663
4593,0.009,-0.0131,-9.1488
4594,0.052,0.0009,-9.1321
4595,-0.0225,-0.0034,-9.14
4596,0.0085,0.0245,-9.1613
4597,0.0334,0.0265,-9.1777
4598,-0.0542,0.008,-9.1669
4599,-0.0297,0.0145,-9.1517
4600,0.0307,0.034,-9.1618
4601,-0.0327,0.0215,-9.1644
4602,-0.0283,0.0008,-9.1636
4603,0.0198,0.0096,-9.1844
4604,-0.0451,-0.0111,-9.1812
4605,-0.0431,-0.0141,-9.1648
4606,0.0166,0.0108,-9.1502
4607,-0.0421,-0.0107,-9.1186
4608,-0.0567,-0.0275,-9.1254
4609,0.0132,-0.003,-9.1827
4610,-0.0161,-0.0158,-9.1959
4611,-0.0493,-0.0409,-9.1695
4612,0.0108,-0.025,-9.1611
4613,-0.0313,-0.0237,-9.1564
4614,-0.0773,-0.0341,-9.1613
4615,0.0176,-0.0013,-9.1489
4616,-0.0012,0.0004,-9.1192
4617,-0.0616,-0.0466,-9.1375
4618,0.0137,-0.0429,-9.1605
4619,0.0172,-0.0366,-9.1548
4620,-0.0448,-0.0513,-9.1388
4621,0.0204,-0.0314,-9.156
4622,0.0436,-0.0238,-9.1765
4623,-0.0374,-0.0605,-9.1744
4624,0.0001,-0.0534,-9.1982
4625,0.0338,-0.0487,-9.1836
4626,-0.0327,-0.0904,-9.1482
4627,0.0091,-0.0706,-9.1379
4628,0.0508,-0.0413,-9.1151
4629,-0.0274,-0.0463,-9.1068
4630,-0.0173,-0.0536,-9.1403
4631,0.0322,-0.0557,-9.1721
4632,-0.0122,-0.0666,-9.186
4633,-0.0071,-0.0665,-9.1514
4634,0.0461,-0.0358,-9.1108
4635,0.0108,-0.0456,-9.1344
4636,0.0141,-0.0465,-9.1559
4637,0.0625,-0.0295,-9.1689
4638,0.0041,-0.0594,-9.1807
4639,-0.0101,-0.064,-9.1773
4640,0.065,-0.0175,-9.1416
4641,0.0423,-0.0157,-9.1112
4642,-0.0007,-0.0499,-9.1248
4643,0.0522,-0.0338,-9.1403
4644,0.0348,-0.0283,-9.1487
4645,-0.0234,-0.0464,-9.1686
4646,0.0665,-0.0085,-9.2067
4647,0.1162,0.0166,-9.1921
4648,0.0697,-0.0046,-9.1515
4649,0.1,-0.0036,-9.1446
4650,0.0512,-0.0159,-9.1685
4651,-0.0355,-0.0556,-9.1883
4652,0.0386,-0.0333,-9.18
4653,0.0636,-0.0011,-9.1861
4654,-0.0018,-0.0189,-9.1813
4655,0.0618,-0.0097,-9.1642
4656,0.1186,0.0113,-9.1591
4657,0.042,-0.0032,-9.1534
4658,0.0697,-0.0051,-9.1683
4659,0.1279,0.0202,-9.2093
4660,0.0469,0.0078,-9.2049
4661,0.0416,0.0035,-9.1367
4662,0.0609,0.0172,-9.1091
4663,-0.0145,-0.0243,-9.1239
4664,-0.0027,-0.0472,-9.1476
4665,0.0545,-0.0189,-9.1767
4666,-0.0181,-0.0272,-9.1757
4667,-0.0317,-0.0422,-9.1704
4668,0.0464,-0.0144,-9.19
4669,0.0027,-0.0095,-9.1904
4670,-0.0197,-0.0163,-9.1439
4671,0.0425,0.0007,-9.1402
4672,-0.0215,-0.0191,-9.1734
4673,-0.0584,-0.073,-9.1714
4674,0.0335,-0.0692,-9.1634
4675,0.0071,-0.0476,-9.1488
4676,-0.0458,-0.0478,-9.1206
4677,0.0019,-0.0203,-9.1233
4678,-0.0162,-0.0182,-9.1745
4679,-0.059,-0.0531,-9.204
4680,-0.0138,-0.0433,-9.2154
4681,-0.0342,-0.0228,-9.2168
4682,-0.0811,-0.0434,-9.1963
4683,-0.029,-0.0389,-9.1651
4684,-0.0274,-0.0271,-9.1301
4685,-0.0906,-0.054,-9.135
4686,-0.0611,-0.0495,-9.1734
4687,-0.0226,-0.017,-9.196
4688,-0.0639,-0.0318,-9.1941
4689,-0.0363,-0.0412,-9.1891
4690,0.0001,-0.0132,-9.1828
4691,-0.075,-0.0121,-9.1537
4692,-0.0658,-0.0204,-9.1319
4693,-0.0258,-0.0042,-9.1543
4694,-0.0729,-0.015,-9.1632
4695,-0.0321,-0.0198,-9.156
4696,0.0179,-0.0037,-9.1523
4697,-0.0675,-0.029,-9.1367
4698,-0.0783,-0.0441,-9.1308
4699,-0.0002,-0.0152,-9.1485
4700,-0.0532,-0.0087,-9.1502
4701,-0.0691,-0.0086,-9.1745
4702,0.0053,0.0105,-9.1841
4703,-0.0302,-0.0055,-9.1478
4704,-0.0604,-0.0189,-9.1507
4705,0.0073,-0.0035,-9.1525
4706,-0.0113,0.0109,-9.142
4707,-0.0474,0.0128,-9.157
4708,0.0326,0.0407,-9.1799
4709,0.0217,0.0492,-9.1757
4710,-0.0388,0.0193,-9.1597
4711,0.0181,0.0211,-9.1551
4712,0.0107,0.0155,-9.1747
4713,-0.032,-0.0005,-9.1853
4714,0.0422,0.0134,-9.1978
4715,0.0303,0.0217,-9.1825
4716,-0.0582,0.0008,-9.1197
4717,-0.0046,-0.0164,-9.0865
4718,0.0331,-0.0336,-9.1071
4719,-0.0448,-0.0758,-9.1732
4720,-0.033,-0.0812,-9.2199
4721,-0.0046,-0.0368,-9.2414
4722,-0.053,-0.0306,-9.2049
4723,-0.0153,-0.0435,-9.1493
4724,0.046,-0.0363,-9.1312
4725,-0.0043,-0.0637,-9.1585
4726,-0.0115,-0.0691,-9.225
4727,0.0552,-0.0386,-9.2638
4728,0.0368,-0.0411,-9.2432
4729,0.0323,-0.0556,-9.1584
4730,0.0813,-0.0408,-9.0751
4731,0.0382,-0.0376,-9.0917
4732,0.0415,-0.0573,-9.153
4733,0.1237,-0.0383,-9.1859
4734,0.084,-0.0514,-9.1786
4735,0.0549,-0.0902,-9.1763
4736,0.1185,-0.0815,-9.1674
4737,0.1089,-0.0887,-9.1102
4738,0.0763,-0.1022,-9.0705
4739,0.1447,-0.0651,-9.061
4740,0.1429,-0.0835,-9.0868
4741,0.0726,-0.148,-9.1327
4742,0.1286,-0.1314,-9.1492
4743,0.1218,-0.0983,-9.1265
4744,0.0369,-0.11,-9.0842
4745,0.0774,-0.0829,-9.1115
4746,0.0827,-0.06,-9.1411
4747,0.0171,-0.0807,-9.1124
4748,0.0552,-0.0559,-9.1047
4749,0.0478,-0.0426,-9.1421
4750,-0.0347,-0.0921,-9.1967
4751,-0.0034,-0.0893,-9.2181
4752,0.0409,-0.0327,-9.215
4753,-0.0331,-0.0164,-9.1944
4754,-0.0244,-0.0131,-9.2139
4755,0.0527,0.0187,-9.2486
4756,-0.007,0.0111,-9.2647
4757,-0.0136,0.0073,-9.2299
4758,0.0504,0.0439,-9.1836
4759,-0.0085,0.0286,-9.1546
4760,-0.0308,-0.0024,-9.1415
4761,0.0355,0.0223,-9.139
4762,-0.0064,0.0473,-9.1041
4763,-0.0272,0.0179,-9.0892
4764,0.0489,0.02,-9.0952
4765,0.0131,0.0317,-9.1002
4766,-0.0155,0.0114,-9.0837
4767,0.0654,0.0288,-9.0752
4768,0.0349,0.0389,-9.0954
4769,-0.0243,0.0434,-9.1619
4770,0.0551,0.0732,-9.2267
4771,0.0494,0.0798,-9.2114
4772,-0.0136,0.0549,-9.163
4773,0.0571,0.0491,-9.1611
4774,0.0632,0.0647,-9.1916
4775,-0.01,0.0441,-9.2278
4776,0.0368,0.036,-9.2225
4777,0.05,0.0492,-9.1934
4778,-0.005,0.0318,-9.1715
4779,0.0706,0.0305,-9.1509
4780,0.0947,0.0294,-9.112
4781,-0.0049,-0.0142,-9.0529
4782,0.0032,-0.0261,-9.0555
4783,0.0156,-0.014,-9.0932
4784,-0.0452,-0.0483,-9.1079
4785,-0.0035,-0.0654,-9.1225
4786,0.0297,-0.0526,-9.1023
4787,-0.0534,-0.0603,-9.0786
4788,-0.0415,-0.0517,-9.1665
4789,0.0227,-0.0183,-9.2312
4790,-0.0473,-0.0238,-9.2348
4791,-0.0686,-0.0403,-9.2191
4792,-0.0208,-0.0308,-9.1929
4793,-0.0663,-0.0708,-9.2249
4794,-0.0669,-0.0924,-9.2454
4795,0.01,-0.0603,-9.2169
4796,-0.0407,-0.0867,-9.158
4797,-0.0858,-0.1318,-9.1472
4798,0.0037,-0.1183,-9.2032
4799,-0.005,-0.1181,-9.1874
4800,-0.0553,-0.1503,-9.0949
4801,0.0123,-0.1396,-8.9863
4802,-0.0017,-0.1343,-8.951
4803,-0.0871,-0.1508,-9.026
4804,-0.0445,-0.1213,-9.0752
4805,-0.05,-0.1148,-9.0963
4806,-0.1345,-0.126,-9.1189
4807,-0.0818,-0.1051,-9.1771
4808,-0.0331,-0.0775,-9.2438
4809,-0.0678,-0.0545,-9.2511
4810,-0.0308,-0.0376,-9.2104
4811,-0.0415,-0.045,-9.1849
4812,-0.1256,-0.0817,-9.2313
4813,-0.0412,-0.0834,-9.2643
4814,0.0303,-0.0584,-9.2248
4815,-0.0543,-0.0878,-9.1339
4816,-0.0152,-0.1088,-9.0878
4817,0.0659,-0.085,-9.1145
4818,0.0084,-0.1012,-9.1563
4819,0.0027,-0.0988,-9.1474
4820,0.0601,-0.0618,-9.0854
4821,0.0183,-0.1034,-9.0729
4822,0.0112,-0.135,-9.1206
4823,0.0729,-0.0717,-9.149
4824,0.0149,-0.0402,-9.1334
4825,-0.0274,-0.0436,-9.1215
4826,0.0277,-0.0189,-9.1688
4827,0.0071,-0.0326,-9.2129
4828,-0.0047,-0.0342,-9.2259
4829,0.072,0.0164,-9.2107
