,xAcc,yAcc,zAcc
4437,6.0907,0.9285,-7.1243
4438,6.0121,0.8756,-7.1131
4439,6.031,0.8724,-7.0466
4440,6.0014,0.8811,-7.0237
4441,5.9815,0.8656,-6.9911
4442,6.0388,0.8944,-6.9609
4443,6.0729,0.9007,-6.9546
4444,6.0347,0.8908,-6.931
4445,6.0673,0.9026,-6.9119
4446,6.0933,0.902,-6.9164
4447,6.0514,0.8861,-6.9574
4448,6.1287,0.9029,-7.0122
4449,6.1705,0.9344,-7.0596
4450,6.1111,0.9415,-7.0907
4451,6.1518,0.9843,-7.0982
4452,6.1836,1.0311,-7.1081
4453,6.089,1.015,-7.1361
4454,6.0814,1.0254,-7.1263
4455,6.1198,1.0424,-7.1019
4456,6.0393,0.9862,-7.125
4457,6.0249,0.932,-7.1073
4458,6.074,0.9242,-7.0367
4459,6.0172,0.9099,-7.0264
4460,6.0034,0.915,-7.0159
4461,6.0705,0.9507,-6.9907
4462,6.0276,0.9202,-6.9487
4463,6.03,0.8991,-6.9024
4464,6.1309,0.9687,-6.8914
4465,6.1094,1.0177,-6.8948
4466,6.0929,1.0415,-6.8923
4467,6.1697,1.0803,-6.9093
4468,6.1412,1.0857,-6.9748
4469,6.0979,1.0593,-7.0377
4470,6.1689,1.0597,-7.0668
4471,6.1397,1.0589,-7.0708
4472,6.0467,1.0207,-7.0749
4473,6.0895,1.0211,-7.0532
4474,6.102,1.0169,-7.0435
4475,6.0611,0.9758,-7.0469
4476,6.1171,0.9644,-7.0118
4477,6.0924,0.9861,-6.9575
4478,6.023,0.9749,-6.8888
4479,6.0859,0.964,-6.8508
4480,6.125,0.9865,-6.8232
4481,6.074,0.9773,-6.8075
4482,6.1097,0.9851,-6.8105
4483,6.1507,0.9992,-6.8246
4484,6.0855,0.9812,-6.86
4485,6.1214,1.0162,-6.8798
4486,6.1679,1.0645,-6.8942
4487,6.0976,1.0455,-6.9025
4488,6.1163,1.0282,-6.949
4489,6.1664,1.0237,-7.0125
4490,6.0971,0.9805,-7.0652
4491,6.1019,0.9399,-7.1198
4492,6.1675,0.9443,-7.1342
4493,6.0908,0.9066,-7.1021
4494,6.0631,0.8822,-7.0702
4495,6.1293,0.9201,-7.0671
4496,6.0836,0.9369,-7.044
4497,6.0774,0.9521,-6.9896
4498,6.1549,0.9912,-6.9423
4499,6.1172,1.0065,-6.9069
4500,6.0828,0.9969,-6.8819
4501,6.1645,1.0166,-6.8627
4502,6.1404,1.0285,-6.8854
4503,6.0867,1.0268,-6.9106
4504,6.158,1.0331,-6.9106
4505,6.1516,1.0161,-6.9227
4506,6.0972,0.9881,-6.9558
4507,6.1577,0.9959,-6.9955
4508,6.1435,0.9982,-7.0196
4509,6.0753,0.9656,-7.0381
4510,6.1398,0.9691,-7.0317
4511,6.1449,0.9952,-7.0582
4512,6.0768,0.9624,-7.1019
4513,6.1319,0.9602,-7.1014
4514,6.154,0.9721,-7.0549
4515,6.069,0.9377,-7.003
4516,6.0983,0.927,-6.9982
4517,6.1523,0.9325,-7.018
4518,6.092,0.901,-7.0259
4519,6.1069,0.8849,-6.9743
4520,6.156,0.9305,-6.9553
4521,6.0878,0.9473,-6.9727
4522,6.103,0.9366,-6.9933
4523,6.174,0.9683,-7.0269
4524,6.106,0.9728,-7.0062
4525,6.1037,0.9618,-6.9767
4526,6.1723,0.9886,-6.9425
4527,6.1181,0.9764,-6.9187
4528,6.0955,0.9641,-6.932
4529,6.1464,0.9877,-6.9368
4530,6.1093,0.9773,-6.9544
4531,6.0886,0.9383,-6.9684
4532,6.1448,0.9551,-6.934
4533,6.094,0.9697,-6.896
4534,6.0462,0.932,-6.8604
4535,6.1435,0.9507,-6.851
4536,6.1399,0.9916,-6.8605
4537,6.0778,0.9712,-6.8494
4538,6.165,0.9866,-6.8486
4539,6.1695,0.9991,-6.8862
4540,6.0841,0.9487,-6.9213
4541,6.1445,0.9634,-6.9118
4542,6.1761,0.9771,-6.9309
4543,6.1109,0.9285,-6.9718
4544,6.157,0.9276,-7.0145
4545,6.1737,0.9398,-7.016
4546,6.1052,0.9159,-7.0044
4547,6.155,0.9439,-7.0329
4548,6.1679,0.979,-7.0502
4549,6.0882,0.9426,-7.0235
4550,6.1316,0.9404,-7.0049
4551,6.1947,0.9858,-7.0187
4552,6.1242,0.9889,-6.9912
4553,6.1191,1.0025,-6.9612
4554,6.1635,1.0493,-6.9291
4555,6.099,1.0198,-6.8818
4556,6.1117,0.9719,-6.8672
4557,6.1748,0.9883,-6.8936
4558,6.1242,0.9793,-6.9009
4559,6.1056,0.9602,-6.8986
4560,6.154,0.9649,-6.9367
4561,6.114,0.9357,-6.9902
4562,6.1126,0.921,-7.0171
4563,6.1754,0.956,-6.9874
4564,6.0994,0.9542,-6.9813
4565,6.0585,0.9174,-6.9844
4566,6.1461,0.9143,-6.9988
4567,6.128,0.9031,-7.0176
4568,6.0802,0.8812,-7.002
4569,6.1364,0.9217,-7.0142
4570,6.1228,0.9611,-7.0212
4571,6.0696,0.9649,-6.9866
4572,6.1401,1.011,-6.9696
4573,6.161,1.0338,-6.9549
4574,6.1065,1.0085,-6.9212
4575,6.1602,1.0263,-6.9247
4576,6.161,1.0414,-6.9521
4577,6.0887,1.0119,-6.9889
4578,6.1452,0.9996,-7.0179
4579,6.1812,1.0166,-7.0164
4580,6.1225,1.0056,-6.9968
4581,6.1674,1.0007,-6.9826
4582,6.2017,1.017,-6.9784
4583,6.1008,0.9946,-6.9421
4584,6.1027,0.9927,-6.9299
4585,6.1683,1.0174,-6.9651
4586,6.1076,1.0139,-6.9546
4587,6.1078,1.0189,-6.949
4588,6.1833,1.028,-6.9558
4589,6.1257,0.9984,-6.9417
4590,6.1083,1.0,-6.9333
4591,6.1802,1.0352,-6.9255
4592,6.1425,1.0219,-6.9272
4593,6.1228,0.9891,-6.9245
4594,6.1899,1.001,-6.9203
4595,6.1434,0.992,-6.9325
4596,6.0894,0.9424,-6.9538
4597,6.1709,0.9491,-6.9686
4598,6.1513,0.9492,-7.0012
4599,6.0855,0.9132,-7.0053
4600,6.149,0.925,-6.9922
4601,6.1272,0.9354,-7.0
4602,6.0677,0.9113,-6.9792
4603,6.1504,0.9306,-6.9767
4604,6.1641,0.9659,-6.996
4605,6.1168,0.9492,-6.996
4606,6.1788,0.9295,-6.9892
4607,6.1702,0.9287,-7.0164
4608,6.089,0.9056,-7.0348
4609,6.1428,0.9103,-7.0236
4610,6.1882,0.9391,-7.0049
4611,6.1345,0.9424,-6.9937
4612,6.161,0.963,-7.0059
4613,6.1623,0.974,-6.9699
4614,6.0903,0.9467,-6.9281
4615,6.148,0.9506,-6.9135
4616,6.2186,0.9962,-6.8862
4617,6.142,1.0171,-6.8604
4618,6.1347,1.0224,-6.8536
4619,6.1919,1.0565,-6.8643
4620,6.1456,1.0644,-6.8499
4621,6.149,1.0549,-6.8305
4622,6.2112,1.0788,-6.8348
4623,6.167,1.0554,-6.8436
4624,6.1506,1.0165,-6.8769
4625,6.213,1.0445,-6.9125
4626,6.1592,1.0348,-6.9044
4627,6.1271,1.0072,-6.9143
4628,6.1994,1.028,-6.9385
4629,6.1629,1.015,-6.9276
4630,6.1199,0.9912,-6.9353
4631,6.1997,1.0041,-6.9687
4632,6.1816,0.9989,-6.9702
4633,6.1222,1.0093,-6.9857
4634,6.1774,1.0464,-7.0221
4635,6.1714,1.0373,-7.0057
4636,6.1186,1.0089,-6.9793
4637,6.1915,1.0085,-6.9826
4638,6.1932,1.0288,-6.9585
4639,6.1217,1.0365,-6.9364
4640,6.1818,1.0545,-6.9454
4641,6.1862,1.0676,-6.9465
4642,6.1197,1.0394,-6.9349
4643,6.1618,1.0496,-6.9088
4644,6.1884,1.0614,-6.9168
4645,6.1081,0.9884,-6.9165
4646,6.1286,0.9613,-6.9067
4647,6.1658,0.9992,-6.9184
4648,6.0929,0.9931,-6.9166
4649,6.1209,0.9925,-6.9019
4650,6.177,1.0037,-6.8849
4651,6.1034,0.9711,-6.8824
4652,6.0939,0.9882,-6.8973
4653,6.1654,1.0374,-6.9011
4654,6.1111,1.008,-6.8801
4655,6.0948,0.9854,-6.9006
4656,6.1533,1.0132,-6.9429
4657,6.1006,1.0006,-6.943
4658,6.0885,0.994,-6.9372
4659,6.1784,1.0263,-6.9516
4660,6.1552,1.0231,-6.9687
4661,6.1166,1.0014,-6.985
4662,6.1831,1.0245,-7.0113
4663,6.1589,1.0108,-7.0432
4664,6.1063,0.9611,-7.0298
4665,6.1647,0.9793,-7.0325
4666,6.1724,1.0105,-7.0582
4667,6.1315,1.0174,-7.0749
4668,6.1883,1.0228,-7.0873
4669,6.2023,1.0168,-7.0642
4670,6.1345,0.9967,-7.0749
4671,6.1646,1.0373,-7.0799
4672,6.1884,1.075,-7.0476
4673,6.1354,1.0431,-7.0213
4674,6.1735,1.051,-6.9974
4675,6.1949,1.0623,-6.9596
4676,6.13,1.047,-6.905
4677,6.1439,1.0475,-6.8951
4678,6.1677,1.0417,-6.8964
4679,6.1157,1.0059,-6.8924
4680,6.1489,1.0017,-6.9144
4681,6.2022,1.029,-6.9049
4682,6.1278,1.0019,-6.8667
4683,6.1283,0.9833,-6.8496
4684,6.183,1.004,-6.8492
4685,6.1163,0.9998,-6.8499
4686,6.1144,0.994,-6.8547
4687,6.1912,1.0141,-6.8569
4688,6.1407,1.0021,-6.8719
4689,6.1156,0.9819,-6.8558
4690,6.1886,1.0329,-6.8183
4691,6.1579,1.0512,-6.8469
4692,6.1392,1.0125,-6.8882
4693,6.1984,1.0135,-6.8884
4694,6.1577,0.9903,-6.8832
4695,6.1232,0.9745,-6.8552
4696,6.1957,1.0201,-6.8706
4697,6.1768,1.0192,-6.9237
4698,6.12,0.9782,-6.9585
4699,6.1719,0.9662,-6.9953
4700,6.1552,0.9424,-7.0201
4701,6.109,0.9388,-7.0253
4702,6.1848,0.9892,-7.0101
4703,6.2026,1.0193,-7.001
4704,6.1347,1.0125,-6.98
4705,6.1871,1.0399,-6.9634
4706,6.2094,1.0608,-6.9689
4707,6.1335,1.0366,-6.9612
4708,6.2048,1.0584,-6.9275
4709,6.2346,1.0847,-6.926
4710,6.1302,1.0388,-6.9097
4711,6.1664,1.0197,-6.8965
4712,6.2077,1.0449,-6.9076
4713,6.1263,1.0212,-6.9043
4714,6.1323,1.0024,-6.9156
4715,6.1819,1.0326,-6.9174
4716,6.1314,1.0117,-6.9365
4717,6.1342,0.967,-6.9393
4718,6.1764,0.9748,-6.9394
4719,6.1251,0.9849,-6.941
4720,6.1337,0.9983,-6.9337
4721,6.2059,1.0305,-6.9456
4722,6.1511,1.011,-6.9493
4723,6.1141,0.9671,-6.9514
4724,6.1997,1.0002,-6.9797
4725,6.1714,1.0174,-6.9895
4726,6.1258,0.9839,-6.9586
4727,6.1887,0.9988,-6.9697
4728,6.1562,0.9995,-6.9876
4729,6.1151,1.0023,-6.9512
4730,6.1897,1.0542,-6.9082
4731,6.1743,1.0502,-6.8805
4732,6.1383,1.0153,-6.8698
4733,6.2115,1.0371,-6.8737
4734,6.1849,1.0465,-6.8723
4735,6.1144,1.016,-6.8727
4736,6.1731,1.0358,-6.8985
4737,6.2036,1.0456,-6.9044
4738,6.1522,1.0202,-6.9138
4739,6.1778,1.0526,-6.9314
4740,6.1951,1.0777,-6.928
4741,6.1261,1.0481,-6.9446
4742,6.1769,1.0484,-6.969
4743,6.2338,1.0591,-6.9934
4744,6.149,1.0298,-6.9858
4745,6.1517,1.0006,-6.9578
4746,6.2003,0.9787,-6.9717
4747,6.143,0.9613,-6.9991
4748,6.1476,0.9656,-6.9927
4749,6.1919,0.9557,-6.9991
4750,6.1257,0.9312,-7.0042
4751,6.1492,0.9696,-6.9823
4752,6.225,1.0406,-6.9574
4753,6.1528,1.0507,-6.925
4754,6.1351,1.0579,-6.8647
4755,6.1935,1.0977,-6.8595
4756,6.161,1.1009,-6.8963
4757,6.1534,1.0523,-6.9002
4758,6.214,1.0287,-6.9028
4759,6.1793,1.0324,-6.8896
4760,6.1291,1.0213,-6.8952
4761,6.1976,1.0443,-6.9048
4762,6.1974,1.0496,-6.9339
4763,6.1516,1.0031,-6.9521
4764,6.2088,1.0001,-6.9338
4765,6.1973,1.0261,-6.9311
4766,6.1319,1.026,-6.9311
4767,6.2104,1.0456,-6.9387
4768,6.2375,1.0454,-6.9369
4769,6.1561,1.0235,-6.9376
4770,6.1972,1.0629,-6.939
4771,6.2183,1.1015,-6.9624
4772,6.1712,1.0735,-6.9632
4773,6.2262,1.0662,-6.9525
4774,6.2586,1.0682,-6.9631
4775,6.175,1.0223,-6.9287
4776,6.1654,1.0186,-6.9081
4777,6.1908,1.0303,-6.8982
4778,6.1289,0.9848,-6.8526
4779,6.1593,0.9683,-6.8271
4780,6.2014,1.0001,-6.8227
4781,6.1367,1.0076,-6.8127
4782,6.1478,1.0212,-6.8082
4783,6.2043,1.0476,-6.8041
4784,6.1638,1.0367,-6.8195
4785,6.173,1.0304,-6.8279
4786,6.2487,1.0734,-6.8296
4787,6.1861,1.0728,-6.8517
4788,6.1527,1.0471,-6.8629
4789,6.2299,1.0769,-6.8819
4790,6.1891,1.0707,-6.8961
4791,6.1432,1.0229,-6.9108
4792,6.206,1.0118,-6.9456
4793,6.1921,0.9921,-6.9537
4794,6.1539,0.9529,-6.9941
4795,6.2173,0.9557,-7.0513
4796,6.2095,0.9601,-7.0434
4797,6.1498,0.9442,-7.0127
4798,6.2105,0.9767,-6.9973
4799,6.2182,1.0153,-6.9947
4800,6.1495,1.0147,-6.9726
4801,6.2083,1.0438,-6.9368
4802,6.2211,1.0651,-6.9257
4803,6.161,1.0589,-6.9034
4804,6.2277,1.0946,-6.8957
4805,6.2508,1.1293,-6.9017
4806,6.1908,1.1161,-6.8569
4807,6.239,1.122,-6.8423
4808,6.2618,1.1315,-6.8778
4809,6.1801,1.11,-6.8509
4810,6.2096,1.1196,-6.8524
4811,6.2561,1.1297,-6.9064
4812,6.1898,1.0809,-6.8891
4813,6.2072,1.0597,-6.8652
4814,6.2596,1.0704,-6.8548
4815,6.1757,1.0337,-6.8642
4816,6.1547,1.0157,-6.859
4817,6.2207,1.0468,-6.8133
4818,6.1701,1.0525,-6.8319
4819,6.1606,1.0463,-6.8718
4820,6.2162,1.0565,-6.8761
4821,6.175,1.0301,-6.8728
4822,6.1758,1.0063,-6.8439
4823,6.2605,1.0658,-6.8331
4824,6.2331,1.1182,-6.8452
4825,6.1878,1.1274,-6.8089
4826,6.2592,1.1551,-6.7762
4827,6.2475,1.1481,-6.7782
4828,6.1673,1.074,-6.7827
4829,6.1904,1.0138,-6.8166
4830,6.1813,0.9722,-6.8659
4831,6.1285,0.9466,-6.8938
4832,6.1832,0.9898,-6.8973
4833,6.2082,1.0396,-6.8802
4834,6.1497,1.052,-6.8868
4835,6.1894,1.0565,-6.9097
4836,6.2158,1.0514,-6.903
4837,6.1527,1.0357,-6.918
4838,6.2114,1.0979,-6.9457
4839,6.2382,1.1645,-6.9354
4840,6.1352,1.1339,-6.922
4841,6.1711,1.0838,-6.9148
4842,6.2249,1.0525,-6.9109
4843,6.1652,1.0414,-6.9179
4844,6.2204,1.0826,-6.941
4845,6.2789,1.1355,-6.937
4846,6.1757,1.1164,-6.8767
4847,6.1635,1.0731,-6.8466
4848,6.2256,1.0362,-6.8948
4849,6.151,0.9825,-6.9729
4850,6.1312,0.954,-7.0075
4851,6.1998,0.973,-7.0064
4852,6.1665,0.9753,-6.9952
4853,6.1591,1.0148,-6.9744
4854,6.2483,1.1072,-6.9706
4855,6.2336,1.1292,-6.9779
4856,6.1798,1.099,-6.9467
4857,6.2214,1.0846,-6.9222
4858,6.1659,1.034,-6.9223
4859,6.1159,0.9716,-6.9391
4860,6.1901,0.9855,-6.9714
4861,6.1785,0.9926,-6.9856
4862,6.154,0.9777,-6.9863
4863,6.2447,1.0488,-6.9306
4864,6.2691,1.1286,-6.8669
4865,6.1986,1.1527,-6.8178
4866,6.2493,1.2017,-6.7784
4867,6.2792,1.2337,-6.7341
4868,6.2024,1.1936,-6.6849
4869,6.2247,1.1416,-6.6779
4870,6.2371,1.0878,-6.7084
4871,6.1652,1.0186,-6.7293
4872,6.1973,1.017,-6.7442
4873,6.2191,1.0618,-6.7788
4874,6.1508,1.0574,-6.8114
4875,6.1924,1.0541,-6.8243
4876,6.2557,1.0788,-6.8196
4877,6.2025,1.0998,-6.811
4878,6.2159,1.1329,-6.8006
4879,6.273,1.1661,-6.7879
4880,6.192,1.151,-6.7898
4881,6.163,1.0824,-6.8207
4882,6.229,1.043,-6.8727
4883,6.1744,1.0001,-6.9202
4884,6.1373,0.9466,-6.9631
4885,6.2038,0.9665,-6.9927
4886,6.169,0.9948,-6.9848
4887,6.1364,1.0052,-6.9506
4888,6.2112,1.0375,-6.9315
4889,6.1983,1.0621,-6.9356
4890,6.1581,1.0618,-6.9179
4891,6.216,1.0919,-6.9348
4892,6.2018,1.0944,-6.9655
4893,6.1496,1.0918,-6.9684
4894,6.219,1.125,-6.999
4895,6.2207,1.1234,-7.0156
4896,6.1542,1.0988,-6.9967
4897,6.2319,1.1125,-6.9818
4898,6.2613,1.1715,-6.9419
4899,6.2013,1.2186,-6.9084
4900,6.2334,1.2324,-6.899
4901,6.2337,1.2063,-6.8601
4902,6.1716,1.1539,-6.8094
4903,6.2075,1.1192,-6.8234
4904,6.2371,1.093,-6.8603
4905,6.1658,1.032,-6.8668
4906,6.1558,1.0358,-6.8808
4907,6.1728,1.0814,-6.8729
4908,6.1326,1.0767,-6.8692
4909,6.1562,1.0766,-6.8589
4910,6.1953,1.1112,-6.8377
4911,6.1535,1.1116,-6.8439
4912,6.1845,1.1082,-6.8657
4913,6.2286,1.1392,-6.8913
4914,6.1488,1.1105,-6.8731
4915,6.1472,1.0948,-6.8594
4916,6.2265,1.125,-6.9023
4917,6.1794,1.0898,-6.9351
4918,6.1601,1.0728,-6.9095
4919,6.228,1.1062,-6.8859
4920,6.1693,1.0836,-6.8868
4921,6.1288,1.0549,-6.8595
4922,6.2063,1.0715,-6.8635
4923,6.1772,1.0669,-6.8733
4924,6.1372,1.0518,-6.856
4925,6.2023,1.0859,-6.8564
4926,6.1873,1.1041,-6.8707
4927,6.1386,1.0822,-6.9078
4928,6.1915,1.0909,-6.9304
4929,6.1895,1.0855,-6.9189
4930,6.1166,1.0454,-6.8939
4931,6.1787,1.0559,-6.9083
4932,6.1909,1.0587,-6.9358
4933,6.1101,1.0277,-6.9607
4934,6.1667,1.0537,-6.9923
4935,6.1985,1.0734,-6.9841
4936,6.1066,1.0373,-6.955
4937,6.1272,1.0258,-6.9625
4938,6.1709,1.0197,-6.9884
4939,6.114,0.9818,-7.0092
4940,6.1484,1.0013,-7.0187
4941,6.18,1.0489,-7.002
4942,6.1074,1.0219,-7.001
4943,6.1346,1.0307,-6.983
4944,6.2038,1.0922,-6.9668
4945,6.1489,1.0986,-6.9645
4946,6.1517,1.0815,-6.9298
4947,6.2322,1.1126,-6.9285
4948,6.18,1.1409,-6.947
4949,6.1447,1.1448,-6.918
4950,6.2131,1.1708,-6.8846
4951,6.1703,1.1738,-6.8747
4952,6.1575,1.1584,-6.8732
4953,6.2514,1.1848,-6.8868
4954,6.2191,1.1965,-6.8437
4955,6.1568,1.1559,-6.815
4956,6.2192,1.143,-6.8623
4957,6.2069,1.141,-6.874
4958,6.1387,1.1203,-6.8689
4959,6.1978,1.1202,-6.9195
4960,6.2004,1.1098,-6.9547
4961,6.1194,1.0713,-6.9283
4962,6.1686,1.0733,-6.9527
4963,6.1731,1.0757,-6.9858
4964,6.0901,1.022,-6.9609
4965,6.1391,1.0372,-6.9337
4966,6.1743,1.082,-6.9388
4967,6.1227,1.0669,-6.9319
4968,6.1622,1.0682,-6.9071
4969,6.1741,1.0795,-6.9152
4970,6.0967,1.0534,-6.9148
4971,6.1202,1.0638,-6.9135
4972,6.1569,1.0954,-6.9196
4973,6.0858,1.0687,-6.9074
4974,6.0926,1.0594,-6.8811
4975,6.1597,1.0664,-6.9035
4976,6.1068,1.0416,-6.91
4977,6.1222,1.0405,-6.8962
4978,6.1883,1.0811,-6.9116
4979,6.1236,1.0878,-6.8956
4980,6.1219,1.0877,-6.9084
4981,6.1902,1.1282,-6.9557
4982,6.1533,1.1462,-6.9678
4983,6.1514,1.1401,-6.9663
4984,6.222,1.1535,-6.9753
4985,6.1638,1.1541,-6.9679
4986,6.1215,1.1492,-6.9652
4987,6.2207,1.1745,-6.9887
4988,6.2097,1.1767,-7.017
4989,6.1358,1.1638,-7.0189
4990,6.205,1.1623,-6.9831
4991,6.1971,1.1574,-6.9758
4992,6.1122,1.1021,-7.0827
4993,6.1729,1.0459,-7.2086
4994,6.1775,1.047,-7.199
4995,6.107,1.0417,-7.1074
4996,6.1511,1.0578,-7.0729
4997,6.1651,1.0622,-7.0711
4998,6.1021,1.0687,-7.0402
4999,6.1516,1.1139,-6.9914
5000,6.1852,1.1062,-6.9426
5001,6.1285,1.0599,-6.9423
5002,6.1647,1.0492,-6.9543
5003,6.193,1.0635,-6.9523
5004,6.1138,1.0556,-6.97
5005,6.1244,1.0501,-6.9765
5006,6.1629,1.0613,-6.9284
5007,6.0804,1.0452,-6.8967
5008,6.1133,1.0362,-6.9056
5009,6.2017,1.0752,-6.893
5010,6.1552,1.1022,-6.8939
5011,6.1736,1.1087,-6.9012
5012,6.2451,1.134,-6.8835
5013,6.1844,1.1367,-6.853
5014,6.1474,1.1124,-6.8522
5015,6.2156,1.115,-6.8801
5016,6.1785,1.0775,-6.8895
5017,6.1404,1.0357,-6.8639
5018,6.2058,1.0531,-6.8343
5019,6.1702,1.0493,-6.8282
5020,6.1333,1.0331,-6.8221
5021,6.2234,1.0668,-6.7983
5022,6.1969,1.0886,-6.8041
5023,6.144,1.0537,-6.8257
5024,6.2192,1.0501,-6.8362
5025,6.1947,1.057,-6.8376
5026,6.1387,1.0105,-6.84
5027,6.1905,1.0135,-6.8567
5028,6.1929,1.0439,-6.8654
5029,6.1319,1.0192,-6.8514
5030,6.1751,1.0253,-6.8673
5031,6.2036,1.0541,-6.8752
5032,6.1433,1.0495,-6.8504
5033,6.1955,1.0817,-6.8538
5034,6.2152,1.12,-6.8583
5035,6.1303,1.1091,-6.8822
5036,6.1775,1.1144,-6.9165
5037,6.2354,1.1291,-6.944
5038,6.1865,1.1008,-6.9583
5039,6.203,1.0829,-6.954
5040,6.2329,1.0965,-6.9747
5041,6.1681,1.087,-6.9765
5042,6.1799,1.1013,-6.9675
5043,6.2284,1.1376,-6.9298
5044,6.173,1.1269,-6.8993
5045,6.1799,1.1128,-6.923
5046,6.2467,1.134,-6.9159
5047,6.1896,1.1412,-6.8852
5048,6.1688,1.1611,-6.8237
5049,6.2537,1.211,-6.7843
5050,6.2149,1.2009,-6.7932
5051,6.1724,1.1441,-6.7984
5052,6.2404,1.1483,-6.8273
5053,6.2012,1.1357,-6.8484
5054,6.1268,1.0814,-6.8354
5055,6.1823,1.0836,-6.8375
5056,6.171,1.0808,-6.8531
5057,6.1277,1.0595,-6.8564
5058,6.202,1.0674,-6.8532
5059,6.2068,1.0908,-6.8785
5060,6.1489,1.0886,-6.9022
5061,6.2049,1.1037,-6.8842
5062,6.2008,1.136,-6.8661
5063,6.133,1.1229,-6.8532
5064,6.1986,1.1102,-6.8589
5065,6.2235,1.124,-6.8753
5066,6.1656,1.1037,-6.8544
5067,6.2112,1.0958,-6.8562
5068,6.2447,1.1168,-6.8639
5069,6.1647,1.0898,-6.8322
5070,6.1811,1.0907,-6.8036
5071,6.2303,1.1072,-6.7749
5072,6.1625,1.0865,-6.7677
5073,6.1624,1.0806,-6.7788
5074,6.2005,1.0648,-6.8028
5075,6.1128,0.9783,-6.8579
5076,6.0874,0.8821,-6.9219
5077,6.1629,0.8991,-7.0057
5078,6.1275,0.9319,-7.0717
5079,6.1246,0.9589,-7.0742
5080,6.2119,1.0365,-7.0615
5081,6.1784,1.0576,-7.069
5082,6.1508,1.0435,-7.0586
5083,6.2417,1.0644,-7.0544
5084,6.2369,1.0769,-7.0682
5085,6.1786,1.0624,-7.0579
5086,6.2173,1.0785,-7.0293
5087,6.2056,1.0888,-7.0104
5088,6.167,1.0687,-6.9894
5089,6.2305,1.0772,-6.9771
5090,6.2187,1.1011,-6.9752
5091,6.1429,1.0942,-6.9528
5092,6.208,1.0984,-6.9421
5093,6.2121,1.1118,-6.9279
5094,6.1376,1.0998,-6.911
5095,6.2055,1.1197,-6.9354
5096,6.2323,1.131,-6.9203
5097,6.1543,1.1359,-6.8403
5098,6.2039,1.1639,-6.7823
5099,6.2404,1.1777,-6.7702
5100,6.1565,1.1663,-6.7736
5101,6.1902,1.1578,-6.7507
5102,6.2587,1.1782,-6.7318
5103,6.1977,1.1409,-6.7141
5104,6.1986,1.0958,-6.6949
5105,6.2507,1.0917,-6.7294
5106,6.1791,1.0556,-6.7605
5107,6.158,1.0421,-6.7409
5108,6.2091,1.0692,-6.7588
5109,6.1328,1.0225,-6.825
5110,6.0993,0.9689,-6.853
5111,6.1818,0.9602,-6.8893
5112,6.1527,0.9257,-6.9354
5113,6.1238,0.8989,-6.9492
5114,6.18,0.9419,-6.9539
5115,6.141,0.9718,-6.9323
5116,6.1187,0.9535,-6.9465
5117,6.2006,0.9615,-6.9453
5118,6.1653,0.9561,-6.8728
5119,6.0978,0.9333,-6.8453
5120,6.1673,0.9516,-6.8661
5121,6.1486,0.9676,-6.8612
5122,6.0758,0.9673,-6.8253
5123,6.1518,0.9979,-6.7878
5124,6.1657,1.0289,-6.7697
5125,6.1186,1.057,-6.7792
5126,6.1952,1.1313,-6.8165
5127,6.2314,1.2209,-6.8311
5128,6.1989,1.277,-6.7709
5129,6.2687,1.3343,-6.6827
5130,6.3054,1.3868,-6.6705
5131,6.215,1.3605,-6.7534
5132,6.2324,1.3109,-6.8304
5133,6.2615,1.2832,-6.8838
5134,6.157,1.246,-6.9225
5135,6.1626,1.229,-6.9427
5136,6.2322,1.2566,-6.9801
5137,6.203,1.3113,-7.0094
5138,6.2334,1.3386,-6.9991
5139,6.2715,1.3418,-6.9934
5140,6.1825,1.297,-7.0147
5141,6.1789,1.2324,-7.0405
5142,6.249,1.2336,-7.0498
5143,6.1904,1.2537,-7.0469
5144,6.1496,1.2732,-7.0316
5145,6.2023,1.2812,-7.0287
5146,6.1557,1.2058,-7.0528
5147,6.1393,1.1427,-7.0615
5148,6.2192,1.1706,-7.0185
5149,6.1768,1.1865,-6.9951
5150,6.1175,1.1311,-7.0025
5151,6.1625,1.1122,-6.965
5152,6.1365,1.1345,-6.9271
5153,6.0899,1.1251,-6.9168
5154,6.1943,1.1545,-6.9001
5155,6.2041,1.1763,-6.8865
5156,6.1061,1.1274,-6.8933
5157,6.1603,1.1138,-6.9032
5158,6.1917,1.117,-6.8971
5159,6.1219,1.0993,-6.9022
5160,6.1693,1.1282,-6.9048
5161,6.189,1.1439,-6.8615
5162,6.1135,1.1326,-6.8077
5163,6.152,1.1408,-6.7854
5164,6.1823,1.1521,-6.8483
5165,6.1259,1.1251,-6.928
5166,6.159,1.1019,-6.916
5167,6.2005,1.1481,-6.8634
5168,6.1438,1.1693,-6.848
5169,6.1686,1.1605,-6.9024
5170,6.2307,1.1909,-6.973
5171,6.1664,1.1917,-6.974
5172,6.1699,1.1583,-6.9793
5173,6.2311,1.1506,-7.0248
5174,6.1767,1.1374,-7.0668
5175,6.1701,1.1117,-7.088
5176,6.2217,1.1446,-7.0797
5177,6.1639,1.1533,-7.0728
5178,6.1479,1.1323,-7.0306
5179,6.221,1.1599,-7.0215
5180,6.1944,1.1549,-7.0449
5181,6.1803,1.1489,-7.0237
5182,6.2497,1.1763,-7.0158
5183,6.2077,1.1537,-7.0026
